Timestamp,Time_Offset_s,Direction,CAN_ID,DLC,Data_Hex,Data_ASCII,Extended,Remote,Error
2026-02-11T14:54:00.194222,592.215750,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:00.195273,592.215750,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:00.195273,592.216801,RX,0x000,0,,,False,False,False
2026-02-11T14:54:00.195273,592.216801,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:00.195273,592.216801,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:00.195273,592.216801,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:00.195273,592.216801,RX,0x000,0,,,False,False,False
2026-02-11T14:54:00.195273,592.216801,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:00.195273,592.216801,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:00.195273,592.216801,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:00.195273,592.216801,RX,0x000,0,,,False,False,False
2026-02-11T14:54:00.195273,592.216801,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:00.195273,592.216801,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:00.196315,592.217843,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:00.196315,592.217843,RX,0x000,0,,,False,False,False
2026-02-11T14:54:00.196315,592.217843,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:00.196315,592.217843,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:00.196315,592.217843,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:00.196315,592.217843,RX,0x000,0,,,False,False,False
2026-02-11T14:54:00.197338,592.218866,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:00.197338,592.218866,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:00.197338,592.218866,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:00.197338,592.218866,RX,0x000,0,,,False,False,False
2026-02-11T14:54:00.197338,592.218866,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:00.198347,592.219875,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
