Timestamp,Time_Offset_s,Direction,CAN_ID,DLC,Data_Hex,Data_ASCII,Extended,Remote,Error
2026-02-11T14:54:02.419351,594.440879,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.419351,594.440879,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.419351,594.440879,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.419351,594.440879,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:02.419351,594.440879,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.420351,594.441879,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.420351,594.441879,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.420351,594.441879,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:02.420351,594.441879,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.420351,594.441879,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.420351,594.441879,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.420351,594.441879,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:02.420351,594.441879,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.420351,594.441879,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.421355,594.442883,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.421355,594.442883,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:02.421355,594.442883,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.421355,594.442883,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.421355,594.442883,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.421355,594.442883,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:02.421355,594.442883,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.421355,594.442883,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.422355,594.443883,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.422355,594.443883,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:02.422355,594.443883,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.422355,594.443883,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.422355,594.443883,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.423354,594.444882,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:02.423354,594.444882,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.423354,594.444882,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.423354,594.444882,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.423354,594.444882,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:02.423354,594.444882,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.423354,594.444882,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.423354,594.444882,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.423354,594.444882,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:02.424356,594.444882,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.424356,594.445884,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.424356,594.445884,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.424356,594.445884,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:02.424356,594.445884,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.424356,594.445884,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.424356,594.445884,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.424356,594.445884,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:02.424356,594.445884,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.424356,594.445884,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.425356,594.446884,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.425356,594.446884,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:02.425356,594.446884,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.425356,594.446884,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.425356,594.446884,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.425356,594.446884,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:02.425356,594.446884,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.425356,594.446884,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.425356,594.446884,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.426354,594.447882,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:02.426354,594.447882,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.426354,594.447882,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.426354,594.447882,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.426354,594.447882,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:02.426354,594.447882,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:02.426354,594.447882,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:02.426354,594.447882,RX,0x000,0,,,False,False,False
2026-02-11T14:54:02.426354,594.447882,RX,0x1E0,0,,,False,False,False
