Timestamp,Time_Offset_s,Direction,CAN_ID,DLC,Data_Hex,Data_ASCII,Extended,Remote,Error
2026-01-21T17:30:36.650734,334.649065,RX,0x123,8,79 7A 7B 7C 00 04 74 79,yz{|..ty,False,False,False
2026-01-21T17:30:36.652198,334.650529,RX,0x123,8,7A 7B 7C 7D 00 04 74 7A,z{|}..tz,False,False,False
2026-01-21T17:30:36.653707,334.652037,RX,0x123,8,7B 7C 7D 7E 00 04 74 7B,{|}~..t{,False,False,False
2026-01-21T17:30:36.655325,334.653655,RX,0x123,8,7C 7D 7E 7F 00 04 74 7C,|}~...t|,False,False,False
2026-01-21T17:30:36.656798,334.655128,RX,0x123,8,7D 7E 7F 80 00 04 74 7D,}~....t},False,False,False
2026-01-21T17:30:36.658311,334.656641,RX,0x123,8,7E 7F 80 81 00 04 74 7E,~.....t~,False,False,False
2026-01-21T17:30:36.659818,334.658148,RX,0x123,8,7F 80 81 82 00 04 74 7F,......t.,False,False,False
2026-01-21T17:30:36.661185,334.659516,RX,0x123,8,80 81 82 83 00 04 74 80,......t.,False,False,False
2026-01-21T17:30:36.662622,334.660953,RX,0x123,8,81 82 83 84 00 04 74 81,......t.,False,False,False
2026-01-21T17:30:36.664094,334.662424,RX,0x123,8,82 83 84 85 00 04 74 82,......t.,False,False,False
2026-01-21T17:30:36.665462,334.663793,RX,0x123,8,83 84 85 86 00 04 74 83,......t.,False,False,False
2026-01-21T17:30:36.666777,334.665108,RX,0x123,8,84 85 86 87 00 04 74 84,......t.,False,False,False
2026-01-21T17:30:36.668165,334.666495,RX,0x123,8,85 86 87 88 00 04 74 85,......t.,False,False,False
2026-01-21T17:30:36.669651,334.667981,RX,0x123,8,86 87 88 89 00 04 74 86,......t.,False,False,False
2026-01-21T17:30:36.671156,334.669487,RX,0x123,8,87 88 89 8A 00 04 74 87,......t.,False,False,False
2026-01-21T17:30:36.672539,334.670870,RX,0x123,8,88 89 8A 8B 00 04 74 88,......t.,False,False,False
2026-01-21T17:30:36.673996,334.672327,RX,0x123,8,89 8A 8B 8C 00 04 74 89,......t.,False,False,False
2026-01-21T17:30:36.675365,334.673695,RX,0x123,8,8A 8B 8C 8D 00 04 74 8A,......t.,False,False,False
2026-01-21T17:30:36.676916,334.675246,RX,0x123,8,8B 8C 8D 8E 00 04 74 8B,......t.,False,False,False
2026-01-21T17:30:36.678559,334.676890,RX,0x123,8,8C 8D 8E 8F 00 04 74 8C,......t.,False,False,False
2026-01-21T17:30:36.680518,334.678849,RX,0x123,8,8D 8E 8F 90 00 04 74 8D,......t.,False,False,False
2026-01-21T17:30:36.682494,334.680825,RX,0x123,8,8E 8F 90 91 00 04 74 8E,......t.,False,False,False
2026-01-21T17:30:36.683927,334.682257,RX,0x123,8,8F 90 91 92 00 04 74 8F,......t.,False,False,False
2026-01-21T17:30:36.685275,334.683606,RX,0x123,8,90 91 92 93 00 04 74 90,......t.,False,False,False
2026-01-21T17:30:36.686919,334.685250,RX,0x123,8,91 92 93 94 00 04 74 91,......t.,False,False,False
2026-01-21T17:30:36.688388,334.686719,RX,0x123,8,92 93 94 95 00 04 74 92,......t.,False,False,False
2026-01-21T17:30:36.689806,334.688136,RX,0x123,8,93 94 95 96 00 04 74 93,......t.,False,False,False
2026-01-21T17:30:36.691125,334.689456,RX,0x123,8,94 95 96 97 00 04 74 94,......t.,False,False,False
2026-01-21T17:30:36.692668,334.690999,RX,0x123,8,95 96 97 98 00 04 74 95,......t.,False,False,False
2026-01-21T17:30:36.694178,334.692509,RX,0x123,8,96 97 98 99 00 04 74 96,......t.,False,False,False
2026-01-21T17:30:36.695671,334.694002,RX,0x123,8,97 98 99 9A 00 04 74 97,......t.,False,False,False
2026-01-21T17:30:36.697172,334.695502,RX,0x123,8,98 99 9A 9B 00 04 74 98,......t.,False,False,False
2026-01-21T17:30:36.698492,334.696822,RX,0x123,8,99 9A 9B 9C 00 04 74 99,......t.,False,False,False
2026-01-21T17:30:36.699498,334.697828,RX,0x123,8,9A 9B 9C 9D 00 04 74 9A,......t.,False,False,False
2026-01-21T17:30:36.701263,334.699593,RX,0x123,8,9B 9C 9D 9E 00 04 74 9B,......t.,False,False,False
2026-01-21T17:30:36.703462,334.701793,RX,0x123,8,9C 9D 9E 9F 00 04 74 9C,......t.,False,False,False
2026-01-21T17:30:36.704768,334.703099,RX,0x123,8,9D 9E 9F A0 00 04 74 9D,......t.,False,False,False
2026-01-21T17:30:36.706075,334.704405,RX,0x123,8,9E 9F A0 A1 00 04 74 9E,......t.,False,False,False
2026-01-21T17:30:36.707542,334.705873,RX,0x123,8,9F A0 A1 A2 00 04 74 9F,......t.,False,False,False
2026-01-21T17:30:36.709254,334.707585,RX,0x123,8,A0 A1 A2 A3 00 04 74 A0,......t.,False,False,False
2026-01-21T17:30:36.710767,334.709097,RX,0x123,8,A1 A2 A3 A4 00 04 74 A1,......t.,False,False,False
2026-01-21T17:30:36.712358,334.710689,RX,0x123,8,A2 A3 A4 A5 00 04 74 A2,......t.,False,False,False
2026-01-21T17:30:36.713829,334.712159,RX,0x123,8,A3 A4 A5 A6 00 04 74 A3,......t.,False,False,False
2026-01-21T17:30:36.715424,334.713755,RX,0x123,8,A4 A5 A6 A7 00 04 74 A4,......t.,False,False,False
2026-01-21T17:30:36.716856,334.715186,RX,0x123,8,A5 A6 A7 A8 00 04 74 A5,......t.,False,False,False
2026-01-21T17:30:36.718214,334.716545,RX,0x123,8,A6 A7 A8 A9 00 04 74 A6,......t.,False,False,False
2026-01-21T17:30:36.719555,334.717886,RX,0x123,8,A7 A8 A9 AA 00 04 74 A7,......t.,False,False,False
2026-01-21T17:30:36.720989,334.719320,RX,0x123,8,A8 A9 AA AB 00 04 74 A8,......t.,False,False,False
2026-01-21T17:30:36.721996,334.720326,RX,0x123,8,A9 AA AB AC 00 04 74 A9,......t.,False,False,False
