Timestamp,Time_Offset_s,Direction,CAN_ID,DLC,Data_Hex,Data_ASCII,Extended,Remote,Error
2026-02-11T14:54:01.295823,593.317351,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.296824,593.318352,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.296824,593.318352,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.296824,593.318352,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.296824,593.318352,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.296824,593.318352,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.296824,593.318352,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.296824,593.318352,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.296824,593.318352,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.296824,593.318352,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.296824,593.318352,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.296824,593.318352,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.296824,593.318352,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.296824,593.318352,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.296824,593.318352,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.296824,593.318352,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.296824,593.318352,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.296824,593.318352,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.296824,593.318352,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.296824,593.318352,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.298330,593.319858,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.298330,593.319858,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.298330,593.319858,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.298330,593.319858,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.298330,593.319858,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.298330,593.319858,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.298330,593.319858,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.298330,593.319858,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.298330,593.319858,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.298330,593.319858,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.298330,593.319858,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.298330,593.319858,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.298330,593.319858,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.299360,593.320889,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.299360,593.320889,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.299360,593.320889,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.299360,593.320889,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.299360,593.320889,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.299360,593.320889,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.299360,593.320889,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.299360,593.320889,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.299360,593.320889,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.299360,593.320889,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.299360,593.320889,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.299360,593.320889,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.299360,593.320889,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.299360,593.320889,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.299360,593.320889,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.300866,593.320889,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.300866,593.322394,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.300866,593.322394,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.300866,593.322394,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.300866,593.322394,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.300866,593.322394,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.300866,593.322394,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.300866,593.322394,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.300866,593.322394,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.300866,593.322394,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.300866,593.322394,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.300866,593.322394,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.301868,593.323396,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.301868,593.323396,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.301868,593.323396,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.301868,593.323396,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.301868,593.323396,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.301868,593.323396,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.301868,593.323396,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.301868,593.323396,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.301868,593.323396,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.301868,593.323396,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.301868,593.323396,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.301868,593.323396,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.301868,593.323396,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.301868,593.323396,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.301868,593.323396,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.301868,593.323396,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.302868,593.324397,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.302868,593.324397,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.302868,593.324397,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.302868,593.324397,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.302868,593.324397,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.302868,593.324397,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.302868,593.324397,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.302868,593.324397,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.302868,593.324397,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.302868,593.324397,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.302868,593.324397,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.302868,593.324397,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.303868,593.325397,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.303868,593.325397,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.303868,593.325397,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.303868,593.325397,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.303868,593.325397,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.303868,593.325397,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.303868,593.325397,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.303868,593.325397,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.303868,593.325397,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
2026-02-11T14:54:01.303868,593.325397,RX,0x000,128,00 38 9B 71 80 02 00 00,.8.q....,False,False,False
2026-02-11T14:54:01.303868,593.325397,RX,0x000,0,,,False,False,False
2026-02-11T14:54:01.303868,593.325397,RX,0x1E0,0,,,False,False,False
2026-02-11T14:54:01.308394,593.329922,RX,0x000,128,E0 01 00 00 00 00 00 00,........,False,True,True
