Timestamp,Time_Offset_s,Direction,CAN_ID,DLC,Data_Hex,Data_ASCII,Extended,Remote,Error
2026-01-21T17:30:18.876088,316.874419,RX,0x123,8,A6 A7 A8 A9 00 04 4B A6,......K.,False,False,False
2026-01-21T17:30:18.877429,316.875760,RX,0x123,8,A7 A8 A9 AA 00 04 4B A7,......K.,False,False,False
2026-01-21T17:30:18.878436,316.876766,RX,0x123,8,A8 A9 AA AB 00 04 4B A8,......K.,False,False,False
2026-01-21T17:30:18.880202,316.878533,RX,0x123,8,A9 AA AB AC 00 04 4B A9,......K.,False,False,False
2026-01-21T17:30:18.881946,316.880276,RX,0x123,8,AA AB AC AD 00 04 4B AA,......K.,False,False,False
2026-01-21T17:30:18.883706,316.882037,RX,0x123,8,AB AC AD AE 00 04 4B AB,......K.,False,False,False
2026-01-21T17:30:18.885481,316.883811,RX,0x123,8,AC AD AE AF 00 04 4B AC,......K.,False,False,False
2026-01-21T17:30:18.887289,316.885620,RX,0x123,8,AD AE AF B0 00 04 4B AD,......K.,False,False,False
2026-01-21T17:30:18.889374,316.887705,RX,0x123,8,AE AF B0 B1 00 04 4B AE,......K.,False,False,False
2026-01-21T17:30:18.890814,316.889144,RX,0x123,8,AF B0 B1 B2 00 04 4B AF,......K.,False,False,False
2026-01-21T17:30:18.892190,316.890521,RX,0x123,8,B0 B1 B2 B3 00 04 4B B0,......K.,False,False,False
2026-01-21T17:30:18.893647,316.891978,RX,0x123,8,B1 B2 B3 B4 00 04 4B B1,......K.,False,False,False
2026-01-21T17:30:18.895010,316.893341,RX,0x123,8,B2 B3 B4 B5 00 04 4B B2,......K.,False,False,False
2026-01-21T17:30:18.896318,316.894649,RX,0x123,8,B3 B4 B5 B6 00 04 4B B3,......K.,False,False,False
2026-01-21T17:30:18.897642,316.895973,RX,0x123,8,B4 B5 B6 B7 00 04 4B B4,......K.,False,False,False
2026-01-21T17:30:18.898951,316.897281,RX,0x123,8,B5 B6 B7 B8 00 04 4B B5,......K.,False,False,False
2026-01-21T17:30:18.899958,316.898289,RX,0x123,8,B6 B7 B8 B9 00 04 4B B6,......K.,False,False,False
2026-01-21T17:30:18.901735,316.900066,RX,0x123,8,B7 B8 B9 BA 00 04 4B B7,......K.,False,False,False
2026-01-21T17:30:18.903474,316.901805,RX,0x123,8,B8 B9 BA BB 00 04 4B B8,......K.,False,False,False
2026-01-21T17:30:18.905268,316.903599,RX,0x123,8,B9 BA BB BC 00 04 4B B9,......K.,False,False,False
2026-01-21T17:30:18.907404,316.905735,RX,0x123,8,BA BB BC BD 00 04 4B BA,......K.,False,False,False
2026-01-21T17:30:18.908733,316.907064,RX,0x123,8,BB BC BD BE 00 04 4B BB,......K.,False,False,False
2026-01-21T17:30:18.909740,316.908070,RX,0x123,8,BC BD BE BF 00 04 4B BC,......K.,False,False,False
2026-01-21T17:30:18.911539,316.909870,RX,0x123,8,BD BE BF C0 00 04 4B BD,......K.,False,False,False
2026-01-21T17:30:18.913276,316.911607,RX,0x123,8,BE BF C0 C1 00 04 4B BE,......K.,False,False,False
2026-01-21T17:30:18.915036,316.913367,RX,0x123,8,BF C0 C1 C2 00 04 4B BF,......K.,False,False,False
2026-01-21T17:30:18.916756,316.915087,RX,0x123,8,C0 C1 C2 C3 00 04 4B C0,......K.,False,False,False
2026-01-21T17:30:18.918264,316.916595,RX,0x123,8,C1 C2 C3 C4 00 04 4B C1,......K.,False,False,False
2026-01-21T17:30:18.920500,316.918831,RX,0x123,8,C2 C3 C4 C5 00 04 4B C2,......K.,False,False,False
2026-01-21T17:30:18.921507,316.919837,RX,0x123,8,C3 C4 C5 C6 00 04 4B C3,......K.,False,False,False
2026-01-21T17:30:18.923216,316.921547,RX,0x123,8,C4 C5 C6 C7 00 04 4B C4,......K.,False,False,False
2026-01-21T17:30:18.925715,316.924045,RX,0x123,8,C5 C6 C7 C8 00 04 4B C5,......K.,False,False,False
2026-01-21T17:30:18.927643,316.925973,RX,0x123,8,C6 C7 C8 C9 00 04 4B C6,......K.,False,False,False
2026-01-21T17:30:18.929112,316.927443,RX,0x123,8,C7 C8 C9 CA 00 04 4B C7,......K.,False,False,False
2026-01-21T17:30:18.930118,316.928449,RX,0x123,8,C8 C9 CA CB 00 04 4B C8,......K.,False,False,False
2026-01-21T17:30:18.931880,316.930211,RX,0x123,8,C9 CA CB CC 00 04 4B C9,......K.,False,False,False
2026-01-21T17:30:18.934104,316.932434,RX,0x123,8,CA CB CC CD 00 04 4B CA,......K.,False,False,False
2026-01-21T17:30:18.935597,316.933928,RX,0x123,8,CB CC CD CE 00 04 4B CB,......K.,False,False,False
2026-01-21T17:30:18.936968,316.935299,RX,0x123,8,CC CD CE CF 00 04 4B CC,......K.,False,False,False
2026-01-21T17:30:18.938342,316.936672,RX,0x123,8,CD CE CF D0 00 04 4B CD,......K.,False,False,False
2026-01-21T17:30:18.939351,316.937682,RX,0x123,8,CE CF D0 D1 00 04 4B CE,......K.,False,False,False
2026-01-21T17:30:18.942033,316.940363,RX,0x123,8,CF D0 D1 D2 00 04 4B CF,......K.,False,False,False
2026-01-21T17:30:18.943449,316.941780,RX,0x123,8,D0 D1 D2 D3 00 04 4B D0,......K.,False,False,False
2026-01-21T17:30:18.944456,316.942787,RX,0x123,8,D1 D2 D3 D4 00 04 4B D1,......K.,False,False,False
2026-01-21T17:30:18.946769,316.945100,RX,0x123,8,D2 D3 D4 D5 00 04 4B D2,......K.,False,False,False
2026-01-21T17:30:18.948118,316.946449,RX,0x123,8,D3 D4 D5 D6 00 04 4B D3,......K.,False,False,False
2026-01-21T17:30:18.949550,316.947881,RX,0x123,8,D4 D5 D6 D7 00 04 4B D4,......K.,False,False,False
2026-01-21T17:30:18.951114,316.949445,RX,0x123,8,D5 D6 D7 D8 00 04 4B D5,......K.,False,False,False
